t_ax,iabc_1,iabc_2,iabc_3
0.0035000000000025,-305.0322265625,64.2787039620536,240.753574916295
0.00360000000000582,-296.22936255531,41.2469363592367,254.982370022124
0.00369999999999493,-294.803257533482,42.1286272321429,252.674682617188
0.00379999999999825,-300.651332310268,47.4682181222098,253.182965959821
0.00390000000000157,-295.296805862832,40.3225421736726,254.974315542035
0.00400000000000489,-280.440317339602,11.1820414045216,269.258296460177
0.004099999999994,-269.200701032366,-13.48987361363,282.690673828125
0.00419999999999732,-262.9033203125,-18.0973314557757,281.000645228795
0.00430000000000064,-263.10657494469,-20.6759411297013,283.782546321903
0.00440000000000396,-255.560564313616,-28.1782509940011,283.73876953125
0.00449999999999307,-243.382289341518,-48.1763610839844,291.558663504464
0.00459999999999638,-232.64733130531,-68.5265702779314,301.173983683628
0.0046999999999997,-222.809544386062,-77.5648333794248,300.374412334071
0.00480000000000302,-220.528372628348,-84.5613490513393,305.089634486607
0.00490000000000634,-214.261910574777,-89.0671909877232,303.329136439732
0.00499999999999545,-208.022123893805,-96.6543314435841,304.67654175885
0.00509999999999877,-201.852172851562,-106.924961635045,308.777099609375
0.00520000000000209,-191.873430524554,-114.697021484375,306.570486886161
0.00530000000000541,-187.386544363839,-126.093802315848,313.480329241071
0.00539999999999452,-183.032753733407,-131.650969648783,314.683732024336
0.00549999999999784,-185.959089006696,-135.807817731585,321.766950334821
0.00560000000000116,-185.429146902902,-143.069405691964,328.498604910714
0.00570000000000448,-166.027482024336,-154.783980918142,320.811462942478
0.00579999999999359,-150.222621372768,-170.417166573661,320.639787946429
0.00589999999999691,-141.288434709821,-177.256190708705,318.544538225446
0.00600000000000023,-148.558244977679,-177.973894391741,326.5322265625
0.00610000000000355,-151.157943860619,-182.550228152655,333.708206581858
0.00619999999999266,-128.012834821429,-195.337751116071,323.350551060268
0.00629999999999598,-103.797956194196,-213.761910574777,317.559919084821
0.0063999999999993,-92.9456841122788,-220.498513550885,313.44420630531
0.00650000000000261,-103.754237583705,-218.093157087054,321.847377232143
0.00660000000000593,-106.792105538504,-221.119663783482,327.911725725446
0.00669999999999504,-84.2987932477678,-232.413504464286,316.712367466518
0.00679999999999836,-51.4290566233407,-253.645689297566,305.074668141593
0.00690000000000168,-36.0852486746652,-261.119018554688,297.204275948661
0.007000000000005,-41.9929417201451,-259.497750418527,301.490652901786
0.00709999999999411,-39.1311272815265,-263.781906803097,302.913025442478
0.00719999999999743,-18.5183083863385,-272.158548810841,290.67688744469
0.00730000000000075,16.2265308925084,-292.534511021205,276.308053152902
0.00740000000000407,31.2371063232422,-297.826171875,266.589024135045
0.00749999999999318,31.9678620194967,-297.549571349558,265.581771985619
0.0075999999999965,39.4124668666295,-302.283621651786,262.871146065848
0.00769999999999982,55.5957380022321,-306.031947544643,250.436296735491
0.00780000000000314,83.9324270602876,-321.701534845133,237.769064574115
0.00790000000000646,99.9931294939159,-327.031146294248,227.038025442478
0.00799999999999557,107.04305594308,-330.614571707589,223.571550641741
0.00809999999999889,115.352975027902,-336.796212332589,221.443289620536
0.00820000000000221,122.591978360066,-336.680759126106,214.088841261062
0.00830000000000553,135.895098005022,-345.26318359375,209.368024553571
0.00839999999999463,146.32901436942,-346.782087053571,200.45303780692
0.00849999999999795,158.126935686384,-351.195521763393,193.068655831473
0.00860000000000127,169.484703401549,-357.614145464602,188.129424778761
0.00870000000000459,175.105678013393,-358.860107421875,183.754324776786
0.0087999999999937,183.041922433036,-369.098318917411,186.056379045759
0.00889999999999702,192.515676852876,-365.989318307522,173.473606886062
0.00900000000000034,207.433855329241,-360.990583147321,153.556815011161
0.00910000000000366,220.028669084821,-360.897844587054,140.869210379464
0.00919999999999277,222.60995047433,-360.680977957589,138.071036202567
0.00929999999999609,224.768010232301,-371.274820243363,146.506740873894
0.00939999999999941,231.148716517857,-366.891322544643,135.742701939174
0.00950000000000273,247.686244419643,-355.466343470982,107.780081612723
0.00960000000000605,260.426455337389,-350.303097345133,89.8767197870575
0.00969999999999516,259.607525580752,-349.256187776549,89.6487486172566
0.00979999999999848,258.207467215402,-358.479317801339,100.271833147321
0.0099000000000018,260.960152762277,-353.43896484375,92.4788905552455
0.0100000000000051,277.306830752212,-337.554549225664,60.2477703263274
0.0100999999999942,289.663434709821,-328.097307477679,38.4338945661272
0.0101999999999975,285.806187220982,-325.445033482143,39.6387329101562
0.0103000000000009,283.554566509956,-330.977806969027,47.4232361379978
0.0104000000000042,283.329179341814,-324.484582411504,41.1554592436394
0.0104999999999933,296.278529575893,-307.768171037946,11.4896153041295
0.0105999999999966,307.532924107143,-295.580775669643,-11.9521811349051
0.0106999999999999,303.380254424779,-288.864888689159,-14.515260949599
0.0108000000000033,303.437918526786,-288.638392857143,-14.7995441981724
0.0109000000000066,301.938825334821,-279.47518484933,-22.4636470249721
0.0109999999999957,309.732177734375,-264.189121791295,-45.5430777413504
0.011099999999999,318.423050331858,-251.193635923673,-67.2294619399889
0.0112000000000023,315.161900111607,-240.834350585938,-74.3274884905134
0.0113000000000056,317.403982979911,-237.70077078683,-79.7032121930803
0.0113999999999947,314.21467090708,-229.45627074115,-84.7583742394911
0.0114999999999981,315.379150390625,-219.874494280134,-95.5045863560268
0.0116000000000014,318.773786272321,-210.976789202009,-107.796997070312
0.0117000000000047,315.502615792411,-198.602399553571,-116.900059291295
0.0117999999999938,320.43435425885,-191.194016178097,-129.240251659292
0.0118999999999971,318.645159040179,-181.902640206473,-136.742544991629
0.0120000000000005,321.528355189732,-177.57039969308,-143.957946777344
0.0121000000000038,325.05451465708,-171.888827433628,-153.165652654867
0.0121999999999929,316.424281529018,-152.189906529018,-164.234357561384
0.0122999999999962,316.010916573661,-137.261875697545,-178.749075753348
0.0123999999999995,312.807512555804,-127.985639299665,-184.821881975446
0.0125000000000028,318.752765486726,-133.029478360066,-185.723330337389
0.0126000000000062,324.307791573661,-134.240312848772,-190.067435128348
0.0126999999999953,312.871861049107,-111.228262765067,-201.643572126116
0.0127999999999986,307.08704369469,-89.0109495990044,-218.076068169248
0.0129000000000019,301.752558075221,-78.1856073700221,-223.566976631637
0.0130000000000052,308.392892020089,-87.8018188476562,-220.591169084821
0.0130999999999943,313.318882533482,-90.7869785853795,-222.531790597098
0.0131999999999977,300.575013827434,-67.7846420423119,-232.790462527655
0.013300000000001,289.971156529018,-39.292231968471,-250.679007393973
0.0134000000000043,282.750244140625,-27.6565159388951,-255.093715122768
0.0134999999999934,288.486552820796,-38.6871975248894,-249.799398506637
0.0135999999999967,291.322317477876,-40.7027706720133,-250.619590016593
0.0137,279.180629185268,-22.3072466169085,-256.873325892857
0.0138000000000034,265.645002092634,8.80998502458845,-274.454973493304
0.0139000000000067,256.40837596792,20.9907939539546,-277.399163440266
0.0139999999999958,256.732055664062,17.3453162057059,-274.077340262277
0.0140999999999991,255.486973353795,20.3530556815011,-275.839965820312
0.0142000000000024,243.110020228795,35.2220633370536,-278.33211844308
0.0143000000000058,230.442754424779,62.256326050885,-292.69904590708
0.0143999999999949,220.866071428571,74.9985177176339,-295.864536830357
0.0144999999999982,219.315377371652,77.3743722098214,-296.689732142857
0.0146000000000015,218.410709347345,82.6306173949115,-301.041378595133
0.0147000000000048,210.554268973214,90.4118041992188,-300.966099330357
0.0147999999999939,204.454903738839,105.848362513951,-310.30322265625
0.0148999999999972,196.193167550223,114.322771344866,-310.515869140625
0.0150000000000006,192.164529175885,118.99898022677,-311.163405696903
0.0151000000000039,189.821027483259,123.921151297433,-313.742222377232
0.015199999999993,185.322440011161,125.127423967634,-310.449811662946
0.0152999999999963,185.60240943031,130.922229327987,-316.524681969027
0.0153999999999996,175.87557547433,137.003731863839,-312.879289899554
0.015500000000003,163.057303292411,147.087541852679,-310.144914899554
0.0156000000000063,155.610177176339,156.060581752232,-311.670758928571
0.0156999999999954,154.055188744469,157.131360619469,-311.186601216814
0.0157999999999987,162.13436453683,159.275565011161,-321.409877232143
0.015900000000002,152.533708844866,164.840297154018,-317.373883928571
0.0160000000000053,129.878154383296,178.864733130531,-308.74294800885
0.0160999999999945,116.159680931969,189.979189712389,-306.138896570796
0.0161999999999978,116.828072684152,189.184622628348,-306.012625558036
0.0163000000000011,128.846609933036,188.078072684152,-316.924874441964
0.0164000000000044,121.828712665929,191.490545492257,-313.31920630531
0.0164999999999935,93.2652326311384,207.341012137277,-300.606270926339
0.0165999999999968,74.5497785295759,219.719499860491,-294.269252232143
0.0167000000000002,76.7034188329646,217.097345132743,-293.800712112832
0.0168000000000035,87.1228999585177,215.444724834071,-302.567616150442
0.0168999999999926,81.4035208565848,216.997000558036,-298.400495256696
0.0169999999999959,50.5683070591518,232.702340262277,-283.270629882812
0.0170999999999992,27.9548620713496,245.781578401549,-273.736431830752
0.0172000000000025,29.529549734933,242.017159598214,-271.546665736607
0.0173000000000059,33.5067640032087,242.346697126116,-275.853463309152
0.017399999999995,26.8667210170201,242.924194335938,-269.790945870536
0.0174999999999983,0.435163683595911,255.054307245575,-255.48947386615
0.0176000000000016,-23.5398603166853,267.595912388393,-244.05606515067
0.0177000000000049,-28.2352534702846,266.149745396205,-237.914446149554
0.017799999999994,-32.3582385577987,270.638965707965,-238.280679618363
0.0178999999999974,-39.2110639299665,271.252301897321,-232.041190011161
0.0180000000000007,-55.9421125139509,278.35782296317,-222.415649414062
0.018100000000004,-73.8694370814732,288.497174944196,-214.627685546875
0.0181999999999931,-81.1563191371681,288.69437914823,-207.53804272677
0.0182999999999964,-88.3124825613839,295.431640625,-207.119088309152
0.0183999999999997,-91.6312691824777,295.291050502232,-203.659737723214
0.0185000000000031,-96.7628854397124,299.07608545354,-202.313122234513
0.0186000000000064,-105.223226631637,304.893632466814,-199.670423119469
0.0186999999999955,-113.693664550781,301.638323102679,-187.944719587054
0.0187999999999988,-126.194876534598,307.118791852679,-180.92391531808
0.0189000000000021,-132.12202710177,307.881602599558,-175.759661919248
0.0190000000000055,-135.262416294643,315.770821707589,-180.50838797433
0.0190999999999946,-141.527997698103,323.604248046875,-182.076136997768
0.0191999999999979,-153.775338772124,315.643874446903,-161.868622096239
0.0193000000000012,-170.268909015487,314.558490044248,-144.289632881637
0.0194000000000045,-177.044451032366,312.839773995536,-135.795253208705
0.0194999999999936,-176.57967703683,322.180977957589,-145.601370675223
0.019599999999997,-180.584537472345,330.165099557522,-149.580683075221
0.0197000000000003,-193.050763811384,320.331752232143,-127.281014578683
0.0198000000000036,-212.013392857143,313.797642299107,-101.784249441964
0.0198999999999927,-218.502214704241,309.680210658482,-91.177978515625
0.019999999999996,-215.449080475664,318.270913993363,-102.821885370575
0.0200999999999993,-218.188999720982,324.126534598214,-105.937482561384
0.0202000000000027,-228.194632393973,313.514090401786,-85.3194492885045
0.020300000000006,-249.299363938053,301.363765210177,-52.0644012721239
0.0203999999999951,-256.195138113839,293.468994140625,-37.2738952636719
0.0204999999999984,-254.576049804688,297.228969029018,-42.6529846191406
0.0206000000000017,-259.109619140625,298.016950334821,-38.9073181152344
0.020700000000005,-266.28728221792,286.138032356195,-19.8507328539823
0.0207999999999942,-285.984828404018,271.913208007812,14.0716389247349
0.0208999999999975,-291.033325195312,261.636178152902,29.3971252441406
0.0210000000000008,-291.327468196903,259.316060564159,32.0113557798673
0.0211000000000041,-295.897879464286,256.158447265625,39.7394757952009
0.0211999999999932,-297.729178292411,244.633719308036,53.095450265067
0.0212999999999965,-310.824183872768,233.322335379464,77.5019008091518
0.0213999999999999,-314.263239767699,221.22265625,93.0406094441372
0.0215000000000032,-317.018101283482,214.922502790179,102.095642089844
0.0216000000000065,-322.040492466518,210.445033482143,111.595528738839
0.0216999999999956,-320.56156664823,202.640918832965,117.920613246681
0.0217999999999989,-328.039131637168,198.832186808628,129.206953470686
0.0219000000000023,-326.99755859375,187.66414969308,139.333461216518
0.0220000000000056,-327.859409877232,175.669660295759,152.189732142857
0.0220999999999947,-332.197732300885,168.18452710177,164.013274336283
0.022199999999998,-333.190638950893,164.543875558036,168.646763392857
0.0223000000000013,-344.305071149554,169.73006766183,174.574933733259
0.0224000000000046,-341.335246128319,158.18741357854,183.147918971239
0.0224999999999937,-334.89359789823,136.112633089049,198.780990735619
0.0225999999999971,-334.016496930804,122.452096121652,211.564435686384
0.0227000000000004,-334.530168805804,121.284894670759,213.245378766741
0.0228000000000037,-346.145844856195,131.834701673119,214.311238246681
0.0228999999999928,-342.971714564732,123.106872558594,219.864850725446
0.0229999999999961,-331.427629743304,94.5619506835938,236.865687779018
0.0230999999999995,-326.226039341518,76.1675763811384,250.058454241071
0.0232000000000028,-326.190749446903,77.4210107853982,248.769807798673
0.0233000000000061,-336.076520647321,88.7118181501116,247.364728655134
0.0233999999999952,-332.328020368304,82.5864955357143,249.741577148438
0.0234999999999985,-317.494641869469,51.4498885163164,266.044852737832
0.0236000000000018,-308.660365513393,29.6391950334821,279.021187918527
0.0237000000000052,-306.330775669643,30.2539345877511,276.076886858259
0.0237999999999943,-311.690638950893,36.1052115304129,275.585379464286
0.0238999999999976,-306.036435287611,29.9813005565542,276.055188744469
0.0240000000000009,-291.343052455357,2.89324760437012,288.449863978795
0.0241000000000042,-280.219168526786,-19.8952266148158,300.114432198661
0.0241999999999933,-273.730710730089,-22.9335246128319,296.664269911504
0.0242999999999967,-273.800502232143,-23.8753095354353,297.67578125
0.0244,-265.993913922991,-30.0005602155413,295.994419642857
0.0245000000000033,-253.312796456473,-48.9968087332589,302.309535435268
0.0246000000000066,-242.032926576327,-68.4417994676438,310.474557522124
0.0246999999999957,-231.568202427455,-76.5522112165178,308.120361328125
0.024799999999999,-228.220092773438,-83.5501534598214,311.770263671875
0.0249000000000024,-220.75789892146,-88.4080562085177,309.166067477876
0.0250000000000057,-213.137634817478,-96.4431260370575,309.580648506637
0.0250999999999948,-205.672677176339,-107.057224818638,312.729910714286
0.0251999999999981,-194.361066545759,-115.145403180804,309.506487165179
0.0253000000000014,-188.638257051991,-126.765020049779,315.40327710177
0.0254000000000048,-183.251796177455,-132.457685198103,315.70947265625
0.0254999999999939,-185.310511997768,-136.536934988839,321.847446986607
0.0255999999999972,-184.011580475664,-143.651548672566,327.663094579646
0.0257000000000005,-163.838098036504,-155.079628733407,318.917623064159
0.0258000000000038,-147.226911272321,-170.468976702009,317.695905412946
0.0258999999999929,-137.573477608817,-177.02059500558,314.593959263393
0.0259999999999962,-144.13756568031,-177.417657632743,321.555240597345
0.0260999999999996,-146.350045340402,-181.577619280134,327.927734375
0.0262000000000029,-123.124485560826,-193.679268973214,316.803780691964
0.0263000000000062,-98.8198939732143,-211.534197126116,310.354213169643
0.0263999999999953,-87.8803408462389,-217.668262582965,305.548603429204
0.0264999999999986,-98.5429425920759,-214.732666015625,313.275634765625
0.026600000000002,-101.596287318638,-217.238874162946,318.835100446429
0.0267000000000053,-79.8883780420354,-227.55477392146,307.443134679204
0.0267999999999944,-49.9012974330357,-246.937465122768,296.838657924107
0.0268999999999977,-37.910879952567,-252.444946289062,290.355782645089
0.027000000000001,-46.469242640904,-249.344587053571,295.813790457589
0.0271000000000043,-46.6394928788717,-252.067564297566,298.707065818584
0.0271999999999935,-28.734128679548,-259.025826590402,287.759957449777
0.0272999999999968,3.29244995117188,-278.110700334821,274.818254743304
0.0274000000000001,16.5715580492948,-282.671494745575,266.099920492257
0.0275000000000034,15.963751598797,-281.936981471239,265.973278484513
0.0276000000000067,21.5514591761998,-286.110682896205,264.559221540179
0.0276999999999958,36.3264574323382,-289.572160993304,253.245657784598
0.0277999999999992,63.0930888758296,-304.643528761062,241.550400995575
0.0279000000000025,78.3211669921875,-308.891845703125,230.570783342634
0.0280000000000058,84.541983468192,-311.220145089286,226.67813546317
0.0280999999999949,92.3655282079646,-316.456443584071,224.090932660398
0.0281999999999982,99.5385439712389,-315.635992809734,216.097500691372
0.0283000000000015,112.970598493304,-323.76513671875,210.794625418527
0.0284000000000049,123.661359514509,-325.071986607143,201.410609654018
0.028499999999994,135.796883642146,-329.395360896018,193.598555033186
0.0285999999999973,147.682791573661,-335.958112444196,188.275216238839
0.0287000000000006,153.926130022321,-337.482142857143,183.556169782366
0.0288000000000039,162.605102539062,-348.226981026786,185.621843610491
0.028899999999993,172.816613661504,-345.774509126106,172.957826327434
0.0289999999999964,188.509259905134,-341.484095982143,152.974923270089
0.0290999999999997,201.972429547991,-342.295933314732,140.323451450893
0.029200000000003,205.473071073009,-343.159188329646,137.686151825221
0.0293000000000063,208.564679827009,-355.123081752232,146.558384486607
0.0293999999999954,215.920584542411,-352.293282645089,136.372619628906
0.0294999999999987,233.441528320312,-342.368722098214,108.927219935826
0.0296000000000021,247.207860896018,-338.766489214602,91.5585505392699
0.0297000000000054,247.465454101562,-339.366420200893,91.9009399414062
0.0297999999999945,247.04549734933,-350.410853794643,103.365382603237
0.0298999999999978,250.960695519911,-347.204611449115,96.2439937085177
0.0300000000000011,268.681379045759,-332.879115513393,64.1977364676339
0.0301000000000045,282.74276297433,-324.737688337054,41.9949733189174
0.0301999999999936,280.837088448661,-323.122698102679,42.2854614257812
0.0302999999999969,280.330648506637,-329.743017146018,49.4123729604535
0.0304000000000002,281.844063895089,-324.481166294643,42.6370893205915
0.0305000000000035,296.315011160714,-308.982561383929,12.6675262451172
0.0305999999999926,309.074737278761,-298.077295353982,-10.9974624498756
0.030699999999996,306.707895464602,-292.400822732301,-14.307107300885
0.0307999999999993,307.495500837054,-294.151227678571,-13.3443189348493
0.0309000000000026,306.511056082589,-287.264474051339,-19.246577671596
0.0310000000000059,314.725248893805,-274.23641454646,-40.488765210177
0.031099999999995,324.002022879464,-263.349225725446,-60.652840750558
0.0311999999999983,321.494384765625,-254.951014927455,-66.5434090750558
0.0313000000000017,324.87576050885,-253.396380669248,-71.4794619399889
0.031400000000005,323.322594026549,-246.354742809735,-76.9678598589602
0.0314999999999941,326.553641183036,-237.551618303571,-89.0020228794643
0.0315999999999974,332.501220703125,-229.059343610491,-103.441859654018
0.0317000000000007,331.678650442478,-216.95193238385,-114.72677855365
0.031800000000004,338.924037388393,-209.759381975446,-129.16463797433
0.0318999999999932,339.320347377232,-200.631417410714,-138.688834054129
0.0319999999999965,344.201032366071,-196.531685965402,-147.669328962054
0.0320999999999998,349.633607577434,-191.102305724558,-158.531388274336
0.0322000000000031,342.555803571429,-171.20645577567,-171.349382672991
0.0323000000000064,343.496721540179,-156.073434012277,-187.423374720982
0.0323999999999955,341.718853705752,-146.790618086283,-194.928201050885
0.0324999999999989,349.040736607143,-152.057442801339,-196.983293805804
0.0326000000000022,356.003348214286,-153.576503208705,-202.426827566964
0.0327000000000055,345.654436383929,-130.356863839286,-215.297589983259
0.0327999999999946,340.671321902655,-107.841174640487,-232.830199115044
0.0328999999999979,336.184605189732,-96.839102608817,-239.34561593192
0.0330000000000013,343.621337890625,-106.527779715402,-237.093558175223
0.0331000000000046,349.253214878319,-109.608588564712,-239.644652240044
0.0331999999999937,336.994001116071,-86.426504952567,-250.567557198661
0.033299999999997,326.128104073661,-56.723384312221,-269.404575892857
0.0334000000000003,318.52880859375,-43.7430943080357,-274.785784040179
0.0335000000000036,322.644462112832,-51.2783548810841,-271.36616772677
0.0335999999999927,324.666050502232,-51.5561392647879,-273.109915597098
0.0336999999999961,311.910993303571,-32.0098179408482,-279.901157924107
0.0337999999999994,298.016523783186,-0.562721117407875,-297.453781803097
0.0339000000000027,288.067927267699,12.602312206167,-300.670284845133
0.034000000000006,287.220703125,10.6213084629604,-297.842075892857
0.0340999999999951,285.103236607143,14.6431971958705,-299.746407645089
0.0341999999999985,271.967972206858,30.1749516039823,-302.142871957965
0.0343000000000018,258.017613002232,58.0647539411272,-316.082380022321
0.0344000000000051,246.408464704241,71.1410086495536,-317.549455915179
0.0344999999999942,242.374308628319,74.0975611863938,-316.471999446903
0.0345999999999975,238.647435011062,80.6424830613938,-319.289926714602
0.0347000000000008,228.002702985491,89.7083391462053,-317.7109375
0.0348000000000042,218.740652901786,107.434291294643,-326.174979073661
0.0348999999999933,207.569327295354,118.02827710177,-325.597587112832
0.0349999999999966,200.602225167411,124.911891392299,-325.514229910714
0.0350999999999999,195.695521763393,131.525660923549,-327.221121651786
0.0352000000000032,189.338605608259,133.819353376116,-323.158028738839
0.0353000000000065,188.268148506637,140.271795492257,-328.540099557522
0.0353999999999957,176.662615094866,147.1904296875,-323.853062220982
0.035499999999999,161.375819614955,158.324026925223,-319.699776785714
0.0356000000000023,151.780645049779,168.224194551991,-320.00483960177
0.0357000000000056,148.528529575893,169.95272391183,-318.481236049107
0.0357999999999947,155.305036272321,172.524518694196,-327.829520089286
0.035899999999998,144.489013671875,178.471505301339,-322.96044921875
0.0360000000000014,120.271812776549,192.996543141593,-313.268321349558
0.0361000000000047,105.198163713728,204.537719726562,-309.735909598214
0.0361999999999938,104.869062151228,203.9794921875,-308.848667689732
0.0362999999999971,115.996335730088,203.035190818584,-319.03142284292
0.0364000000000004,108.30095409292,206.572196487832,-314.873029590708
0.0365000000000038,78.9760393415178,222.556832449777,-301.532819475446
0.0365999999999929,59.5841805594308,235.065150669643,-294.6494140625
0.0366999999999962,61.2952157079646,232.385076742257,-293.680275165929
0.0367999999999995,71.3313162667411,230.593994140625,-301.925327845982
0.0369000000000028,65.4441441127232,231.946219308036,-297.390345982143
0.0370000000000061,34.9191246370299,247.181623340708,-282.100784706858
0.0370999999999952,12.3224481903346,259.996128318584,-272.318584070796
0.0371999999999986,12.9030314854213,256.410801478795,-269.313807896205
0.0373000000000019,16.6461791992188,256.510184151786,-273.15633719308
0.0374000000000052,10.235578418833,256.665289684734,-266.900805448009
0.0374999999999943,-15.5825696672712,268.078177315848,-252.495535714286
0.0375999999999976,-38.9797930036272,279.993286132812,-241.013532366071
0.037700000000001,-43.6280561174665,278.132638113839,-234.504603794643
0.0378000000000043,-46.9554670215708,281.836507881637,-234.881066786504
0.0378999999999934,-52.8506338936942,281.669695172991,-228.819056919643
0.0379999999999967,-68.5440673828125,287.983468191964,-219.439313616071
0.0381,-85.4346740182522,297.432141869469,-211.997441924779
0.0382000000000033,-91.6440865652902,296.962297712054,-205.318202427455
0.0383000000000067,-97.7188720703125,303.089041573661,-205.370064871652
0.0383999999999958,-100.106218610491,302.447788783482,-202.341622488839
0.0384999999999991,-104.396959693031,305.678408462389,-201.281491980089
0.0386000000000024,-112.018746512277,311.106968470982,-199.088239397321
0.0387000000000057,-119.54243687221,307.664585658482,-188.122122628348
0.0387999999999948,-131.080743570243,312.984167588496,-181.90336352323
0.0388999999999982,-136.191205705915,313.583356584821,-177.392124720982
0.0390000000000015,-138.569344656808,321.175606863839,-182.606236049107
0.0391000000000048,-144.019679478237,328.817313058036,-184.797572544643
0.0391999999999939,-155.30078125,320.732162610619,-165.431381360619
0.0392999999999972,-170.797869001116,319.51611328125,-148.718209402902
0.0394000000000005,-176.736624581473,317.561907087054,-140.825230189732
0.0395000000000039,-175.478757605089,326.500967920354,-151.022141178097
0.039599999999993,-178.633400165929,334.258642146018,-155.625190127212
0.0396999999999963,-190.201851981027,324.161481584821,-133.959655761719
0.0397999999999996,-208.352608816964,317.369245256696,-109.016671316964
0.0399000000000029,-214.231644081858,313.020049778761,-98.7884748340708
0.0400000000000063,-210.671072823661,321.297746930804,-110.626639229911
0.0400999999999954,-212.930786132812,326.988978794643,-114.058140345982
0.0401999999999987,-222.37797289823,316.217263550885,-93.8392992948009
0.040300000000002,-242.038855088496,304.824944690266,-62.786128491427
0.0404000000000053,-247.110560825893,298.075265066964,-50.9646519252232
0.0404999999999944,-243.494315011161,303.078683035714,-59.584232875279
0.0405999999999977,-246.24014795354,305.091917865044,-58.8516662057522
0.0407000000000011,-252.01700265067,294.221749441964,-42.2047685895647
0.0408000000000044,-270.661568777902,280.820922851562,-10.1592200142997
0.0408999999999935,-275.076154436384,271.160330636161,3.91584151131766
0.0409999999999968,-275.171200912611,268.975041482301,6.19618805741842
0.0411000000000001,-279.908203125,265.729561941964,14.1787272862026
0.0412000000000035,-282.266810825893,253.807268415179,28.4595336914062
0.0413000000000068,-295.990908462389,242.004407494469,53.9865614629425
0.0413999999999959,-300.031529017857,229.573468889509,70.4580208914621
0.0414999999999992,-302.806710379464,223.427943638393,79.3787405831473
0.0416000000000025,-307.638881138393,219.400146484375,88.2386736188616
0.0417000000000058,-305.85640210177,212.13365943031,93.7227599557522
0.041799999999995,-313.021205357143,208.851178850446,104.170000348772
0.0418999999999983,-311.909458705357,198.276541573661,113.632795061384
0.0420000000000016,-312.793314435841,186.88884471792,125.904504286504
0.0421000000000049,-317.307965959821,179.796316964286,137.511614118304
0.042199999999994,-318.455078125,176.2265625,142.22860281808
0.0422999999999973,-329.80908203125,181.318307059152,148.49072265625
0.0424000000000007,-327.327710176991,169.896778207965,157.430914684735
0.042500000000004,-321.421595982143,147.941109793527,173.480486188616
0.0425999999999931,-321.095563616071,134.209376743862,186.886195591518
0.0426999999999964,-322.103498340708,132.846411780973,189.25705199115
0.0427999999999997,-334.348935287611,143.360066371681,190.988782494469
0.042900000000003,-331.930768694196,134.555559430804,197.375296456473
0.0430000000000064,-321.060163225446,105.748011997768,215.312203543527
0.0430999999999955,-316.634022400442,87.1112503456858,229.522763412611
0.0431999999999988,-317.415980747768,88.0484880719866,229.367571149554
0.0433000000000021,-328.189139229911,99.194344656808,228.994785853795
0.0434000000000054,-325.358752765487,92.8129407494469,232.545751521018
0.0434999999999945,-310.705994192478,60.0617006014934,250.644254701327
0.0435999999999979,-301.216761997768,35.0049809047154,266.211861746652
0.0437000000000012,-299.065394810268,34.1033804757254,264.962053571429
